ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TRX03327,2025-12-30,CUST372,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03328,2025-09-13,CUST479,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03329,2025-03-04,CUST125,Vinil de Blues Clássico,Música,210.0,4
TRX03330,2025-01-17,CUST095,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03331,2025-11-03,CUST313,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03332,2025-12-12,CUST302,Moletom BTS Tour,Vestuário,150.0,2
TRX03333,2025-10-17,CUST466,Moletom BTS Tour,Vestuário,150.0,1
TRX03334,2025-05-18,CUST420,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03335,2025-07-16,CUST121,Vinil de Blues Clássico,Música,210.0,4
TRX03336,2025-07-07,CUST278,Moletom BTS Tour,Vestuário,150.0,4
TRX03337,2025-05-26,CUST259,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03338,2025-09-28,CUST402,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03339,2025-01-09,CUST199,Vinil de Blues Clássico,Música,210.0,2
TRX03340,2025-06-27,CUST384,Álbum Sabrina Carpenter,Música,180.0,1
TRX03341,2025-08-07,CUST218,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX03342,2025-08-30,CUST336,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03343,2025-08-02,CUST075,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX03344,2025-02-28,CUST115,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03345,2025-01-24,CUST457,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03346,2025-01-28,CUST143,Vinil de Blues Clássico,Música,210.0,4
TRX03347,2025-01-11,CUST470,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03348,2025-04-09,CUST217,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03349,2025-01-27,CUST371,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03350,2025-06-18,CUST234,Moletom BTS Tour,Vestuário,150.0,2
TRX03351,2025-03-31,CUST201,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX03352,2025-10-02,CUST029,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03353,2025-12-13,CUST316,Álbum Sabrina Carpenter,Música,180.0,4
TRX03354,2025-10-09,CUST127,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03355,2025-09-28,CUST311,Vinil de Blues Clássico,Música,210.0,1
TRX03356,2025-09-23,CUST147,Álbum Sabrina Carpenter,Música,180.0,2
TRX03357,2025-07-14,CUST391,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03358,2025-01-10,CUST243,Moletom BTS Tour,Vestuário,150.0,2
TRX03359,2025-06-22,CUST078,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03360,2025-03-14,CUST229,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX03361,2025-10-02,CUST023,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03362,2025-09-05,CUST038,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03363,2025-09-21,CUST138,Álbum Sabrina Carpenter,Música,180.0,4
TRX03364,2025-08-13,CUST422,Moletom BTS Tour,Vestuário,150.0,3
TRX03365,2025-04-22,CUST374,Moletom BTS Tour,Vestuário,150.0,4
TRX03366,2025-04-09,CUST274,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03367,2025-02-03,CUST457,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03368,2025-11-23,CUST357,Vinil de Blues Clássico,Música,210.0,2
TRX03369,2025-06-18,CUST308,Moletom BTS Tour,Vestuário,150.0,4
TRX03370,2025-06-14,CUST341,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03371,2025-02-20,CUST427,Moletom BTS Tour,Vestuário,150.0,1
TRX03372,2025-08-24,CUST199,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03373,2025-08-22,CUST302,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03374,2025-08-06,CUST439,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03375,2025-03-19,CUST175,Vinil de Blues Clássico,Música,210.0,2
TRX03376,2025-08-30,CUST288,Vinil de Blues Clássico,Música,210.0,3
TRX03377,2025-06-05,CUST275,Moletom BTS Tour,Vestuário,150.0,1
TRX03378,2025-02-15,CUST139,Vinil de Blues Clássico,Música,210.0,1
TRX03379,2025-08-19,CUST460,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03380,2025-10-10,CUST104,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03381,2025-09-11,CUST255,Moletom BTS Tour,Vestuário,150.0,1
TRX03382,2025-08-06,CUST356,Álbum Sabrina Carpenter,Música,180.0,1
TRX03383,2025-08-01,CUST134,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03384,2025-10-09,CUST485,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03385,2025-05-02,CUST176,Álbum Sabrina Carpenter,Música,180.0,1
TRX03386,2025-04-25,CUST405,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03387,2025-10-21,CUST425,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03388,2025-11-16,CUST482,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03389,2025-09-24,CUST182,Moletom BTS Tour,Vestuário,150.0,2
TRX03390,2025-09-04,CUST418,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03391,2025-05-07,CUST363,Álbum Sabrina Carpenter,Música,180.0,2
TRX03392,2025-08-14,CUST194,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03393,2025-11-08,CUST126,Mousepad Genshin Impact,Acessórios Gamer,45.0,3
TRX03394,2025-07-15,CUST108,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03395,2025-12-20,CUST131,Álbum Sabrina Carpenter,Música,180.0,4
TRX03396,2025-07-02,CUST467,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03397,2025-04-16,CUST208,Moletom BTS Tour,Vestuário,150.0,1
TRX03398,2025-01-03,CUST002,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03399,2025-04-18,CUST263,Álbum Sabrina Carpenter,Música,180.0,4
TRX03400,2025-12-14,CUST389,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03401,2025-09-03,CUST370,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03402,2025-08-20,CUST335,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03403,2025-02-06,CUST118,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03404,2025-08-09,CUST272,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03405,2025-03-20,CUST110,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03406,2025-04-21,CUST129,Moletom BTS Tour,Vestuário,150.0,4
TRX03407,2025-03-22,CUST252,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03408,2025-02-17,CUST004,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03409,2025-09-07,CUST140,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03410,2025-06-29,CUST102,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX03411,2025-12-11,CUST415,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03412,2025-10-03,CUST409,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03413,2025-08-01,CUST290,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03414,2025-08-18,CUST205,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03415,2025-06-06,CUST110,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03416,2025-09-07,CUST085,Vinil de Blues Clássico,Música,210.0,2
TRX03417,2025-06-17,CUST381,Moletom BTS Tour,Vestuário,150.0,3
TRX03418,2025-09-28,CUST474,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03419,2025-12-06,CUST049,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03420,2025-11-20,CUST231,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03421,2025-10-27,CUST068,Vinil de Blues Clássico,Música,210.0,4
TRX03422,2025-05-25,CUST276,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03423,2025-02-18,CUST489,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03424,2025-06-04,CUST277,Álbum Sabrina Carpenter,Música,180.0,1
TRX03425,2025-08-23,CUST156,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03426,2025-06-17,CUST131,Álbum Sabrina Carpenter,Música,180.0,4
TRX03427,2025-02-09,CUST421,Vinil de Blues Clássico,Música,210.0,2
TRX03428,2025-03-11,CUST110,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03429,2025-10-22,CUST169,Moletom BTS Tour,Vestuário,150.0,4
TRX03430,2025-02-19,CUST231,Moletom BTS Tour,Vestuário,150.0,3
TRX03431,2025-02-11,CUST159,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03432,2025-02-04,CUST016,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03433,2025-10-31,CUST203,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03434,2025-04-23,CUST139,Álbum Sabrina Carpenter,Música,180.0,1
TRX03435,2025-09-03,CUST494,Álbum Sabrina Carpenter,Música,180.0,3
TRX03436,2025-11-29,CUST412,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03437,2025-10-17,CUST240,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03438,2025-03-23,CUST001,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03439,2025-04-12,CUST261,Moletom BTS Tour,Vestuário,150.0,2
TRX03440,2025-07-27,CUST143,Álbum Sabrina Carpenter,Música,180.0,3
TRX03441,2025-01-01,CUST013,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03442,2025-04-24,CUST463,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03443,2025-01-20,CUST400,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03444,2025-07-21,CUST088,Álbum Sabrina Carpenter,Música,180.0,2
TRX03445,2025-03-04,CUST367,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03446,2025-05-08,CUST292,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03447,2025-04-22,CUST328,Moletom BTS Tour,Vestuário,150.0,2
TRX03448,2025-11-04,CUST294,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03449,2025-07-16,CUST157,Moletom BTS Tour,Vestuário,150.0,3
TRX03450,2025-07-13,CUST326,Moletom BTS Tour,Vestuário,150.0,4
TRX03451,2025-06-06,CUST139,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03452,2025-01-18,CUST093,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03453,2025-05-01,CUST092,Vinil de Blues Clássico,Música,210.0,3
TRX03454,2025-08-22,CUST451,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03455,2025-11-18,CUST189,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03456,2025-03-23,CUST233,Álbum Sabrina Carpenter,Música,180.0,4
TRX03457,2025-01-19,CUST302,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03458,2025-08-27,CUST197,Vinil de Blues Clássico,Música,210.0,1
TRX03459,2025-05-16,CUST152,Álbum Sabrina Carpenter,Música,180.0,3
TRX03460,2025-09-15,CUST219,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03461,2025-12-16,CUST313,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03462,2025-08-19,CUST122,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03463,2025-05-07,CUST047,Vinil de Blues Clássico,Música,210.0,4
TRX03464,2025-03-25,CUST477,Moletom BTS Tour,Vestuário,150.0,4
TRX03465,2025-06-11,CUST191,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03466,2025-04-29,CUST371,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03467,2025-10-23,CUST218,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03468,2025-10-13,CUST186,Vinil de Blues Clássico,Música,210.0,1
TRX03469,2025-11-26,CUST146,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03470,2025-04-04,CUST041,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX03471,2025-04-22,CUST294,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03472,2025-10-22,CUST045,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03473,2025-12-04,CUST046,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX03474,2025-01-24,CUST062,Álbum Sabrina Carpenter,Música,180.0,3
TRX03475,2025-06-26,CUST380,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03476,2025-06-12,CUST397,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03477,2025-08-05,CUST466,Moletom BTS Tour,Vestuário,150.0,4
TRX03478,2025-12-30,CUST224,Moletom BTS Tour,Vestuário,150.0,2
TRX03479,2025-01-13,CUST466,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03480,2025-09-23,CUST128,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03481,2025-12-02,CUST285,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03482,2025-08-30,CUST450,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03483,2025-11-19,CUST296,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03484,2025-09-03,CUST182,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03485,2025-08-21,CUST269,Moletom BTS Tour,Vestuário,150.0,4
TRX03486,2025-06-29,CUST357,Vinil de Blues Clássico,Música,210.0,4
TRX03487,2025-10-05,CUST143,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03488,2025-01-21,CUST256,Vinil de Blues Clássico,Música,210.0,3
TRX03489,2025-06-14,CUST057,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX03490,2025-01-08,CUST346,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03491,2025-12-13,CUST340,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03492,2025-06-23,CUST328,Vinil de Blues Clássico,Música,210.0,3
TRX03493,2025-06-26,CUST356,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03494,2025-10-16,CUST472,Moletom BTS Tour,Vestuário,150.0,3
TRX03495,2025-04-26,CUST304,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03496,2025-03-31,CUST205,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03497,2025-03-29,CUST168,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03498,2025-12-07,CUST354,Vinil de Blues Clássico,Música,210.0,4
TRX03499,2025-12-07,CUST283,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03500,2025-07-21,CUST204,Vinil de Blues Clássico,Música,210.0,1
TRX03501,2025-08-18,CUST150,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03502,2025-12-31,CUST337,Álbum Sabrina Carpenter,Música,180.0,1
TRX03503,2025-03-24,CUST496,Moletom BTS Tour,Vestuário,150.0,1
TRX03504,2025-07-23,CUST450,Álbum Sabrina Carpenter,Música,180.0,3
TRX03505,2025-10-12,CUST445,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX03506,2025-05-17,CUST421,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03507,2025-05-03,CUST162,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03508,2025-06-24,CUST324,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03509,2025-08-14,CUST274,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03510,2025-07-04,CUST496,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03511,2025-03-17,CUST299,Álbum Sabrina Carpenter,Música,180.0,1
TRX03512,2025-11-27,CUST459,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03513,2025-09-12,CUST084,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03514,2025-06-22,CUST409,Álbum Sabrina Carpenter,Música,180.0,4
TRX03515,2025-12-25,CUST197,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03516,2025-11-08,CUST362,Álbum Sabrina Carpenter,Música,180.0,4
TRX03517,2025-06-10,CUST387,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03518,2025-07-17,CUST125,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03519,2025-09-21,CUST425,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03520,2025-05-19,CUST394,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03521,2025-02-23,CUST248,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03522,2025-05-27,CUST202,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03523,2025-08-24,CUST176,Vinil de Blues Clássico,Música,210.0,1
TRX03524,2025-12-23,CUST253,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03525,2025-08-11,CUST366,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03526,2025-06-19,CUST258,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03527,2025-12-26,CUST349,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX03528,2025-05-24,CUST065,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03529,2025-04-09,CUST365,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03530,2025-08-04,CUST098,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03531,2025-05-21,CUST037,Álbum Sabrina Carpenter,Música,180.0,4
TRX03532,2025-08-08,CUST286,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03533,2025-05-29,CUST058,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03534,2025-07-23,CUST489,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03535,2025-05-25,CUST026,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03536,2025-04-20,CUST139,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03537,2025-08-03,CUST350,Álbum Sabrina Carpenter,Música,180.0,3
TRX03538,2025-01-09,CUST335,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03539,2025-05-24,CUST484,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03540,2025-11-16,CUST256,Moletom BTS Tour,Vestuário,150.0,2
TRX03541,2025-07-21,CUST210,Vinil de Blues Clássico,Música,210.0,2
TRX03542,2025-01-01,CUST149,Mousepad Genshin Impact,Acessórios Gamer,45.0,1
TRX03543,2025-12-13,CUST317,Vinil de Blues Clássico,Música,210.0,3
TRX03544,2025-02-28,CUST490,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03545,2025-05-02,CUST054,Moletom BTS Tour,Vestuário,150.0,1
TRX03546,2025-05-13,CUST168,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03547,2025-02-13,CUST347,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03548,2025-10-07,CUST035,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03549,2025-04-20,CUST052,Vinil de Blues Clássico,Música,210.0,1
TRX03550,2025-05-11,CUST303,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03551,2025-07-07,CUST480,Vinil de Blues Clássico,Música,210.0,3
TRX03552,2025-01-14,CUST003,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03553,2025-02-18,CUST482,Pelúcia Freddy Fazbear,Brinquedos,120.5,4
TRX03554,2025-07-16,CUST380,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03555,2025-05-20,CUST466,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03556,2025-07-12,CUST333,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03557,2025-01-12,CUST302,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03558,2025-02-08,CUST210,Álbum Sabrina Carpenter,Música,180.0,4
TRX03559,2025-01-05,CUST002,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03560,2025-01-23,CUST398,Álbum Sabrina Carpenter,Música,180.0,3
TRX03561,2025-10-02,CUST267,Álbum Sabrina Carpenter,Música,180.0,4
TRX03562,2025-11-22,CUST023,Panetone Trufado de Chocolate,Alimentos,85.9,1
TRX03563,2025-10-26,CUST062,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03564,2025-10-26,CUST276,Moletom BTS Tour,Vestuário,150.0,3
TRX03565,2025-12-10,CUST222,Moletom BTS Tour,Vestuário,150.0,2
TRX03566,2025-11-03,CUST293,Moletom BTS Tour,Vestuário,150.0,4
TRX03567,2025-09-06,CUST368,Álbum Sabrina Carpenter,Música,180.0,3
TRX03568,2025-12-01,CUST338,Álbum Sabrina Carpenter,Música,180.0,1
TRX03569,2025-03-18,CUST155,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03570,2025-04-02,CUST363,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03571,2025-01-08,CUST375,Moletom BTS Tour,Vestuário,150.0,3
TRX03572,2025-01-22,CUST494,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03573,2025-03-23,CUST369,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03574,2025-04-17,CUST226,Livro Ordem Paranormal: Hextombe,Livros,75.0,1
TRX03575,2025-05-16,CUST355,Vinil de Blues Clássico,Música,210.0,4
TRX03576,2025-02-18,CUST178,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03577,2025-02-09,CUST011,Álbum Sabrina Carpenter,Música,180.0,3
TRX03578,2025-01-02,CUST117,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03579,2025-07-15,CUST323,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03580,2025-06-20,CUST019,Moletom BTS Tour,Vestuário,150.0,4
TRX03581,2025-09-11,CUST455,Pelúcia Freddy Fazbear,Brinquedos,120.5,2
TRX03582,2025-05-18,CUST430,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03583,2025-06-20,CUST276,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03584,2025-06-18,CUST140,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03585,2025-01-19,CUST390,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX03586,2025-02-23,CUST021,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03587,2025-03-07,CUST237,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03588,2025-06-26,CUST080,Moletom BTS Tour,Vestuário,150.0,2
TRX03589,2025-02-09,CUST118,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03590,2025-05-28,CUST410,Álbum Sabrina Carpenter,Música,180.0,2
TRX03591,2025-03-11,CUST198,Panetone Trufado de Chocolate,Alimentos,85.9,4
TRX03592,2025-08-03,CUST404,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03593,2025-10-30,CUST186,Álbum Sabrina Carpenter,Música,180.0,4
TRX03594,2025-09-02,CUST123,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX03595,2025-01-08,CUST283,Álbum Sabrina Carpenter,Música,180.0,4
TRX03596,2025-05-16,CUST223,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03597,2025-06-24,CUST269,Moletom BTS Tour,Vestuário,150.0,4
TRX03598,2025-06-16,CUST207,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03599,2025-05-04,CUST443,Livro Ordem Paranormal: Hextombe,Livros,75.0,4
TRX03600,2025-01-01,CUST277,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03601,2025-09-27,CUST136,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03602,2025-08-18,CUST122,Panetone Trufado de Chocolate,Alimentos,85.9,3
TRX03603,2025-10-23,CUST477,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03604,2025-03-16,CUST036,Panetone Trufado de Chocolate,Alimentos,85.9,2
TRX03605,2025-05-01,CUST214,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03606,2025-07-15,CUST307,Box Anne with an E (DVD),Entretenimento,99.9,3
TRX03607,2025-07-22,CUST139,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03608,2025-09-03,CUST228,Moletom BTS Tour,Vestuário,150.0,4
TRX03609,2025-02-14,CUST330,Álbum Sabrina Carpenter,Música,180.0,1
TRX03610,2025-03-09,CUST368,Camiseta Rick and Morty,Vestuário,60.0,1
TRX03611,2025-06-21,CUST353,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03612,2025-07-21,CUST158,Mousepad Genshin Impact,Acessórios Gamer,45.0,2
TRX03613,2025-06-15,CUST479,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03614,2025-12-22,CUST144,Box Anne with an E (DVD),Entretenimento,99.9,4
TRX03615,2025-11-15,CUST018,Camiseta Rick and Morty,Vestuário,60.0,4
TRX03616,2025-07-02,CUST405,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03617,2025-07-13,CUST047,Pelúcia Freddy Fazbear,Brinquedos,120.5,3
TRX03618,2025-08-25,CUST064,Álbum Sabrina Carpenter,Música,180.0,2
TRX03619,2025-07-17,CUST435,Box Anne with an E (DVD),Entretenimento,99.9,2
TRX03620,2025-03-23,CUST288,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03621,2025-05-22,CUST046,Vinil de Blues Clássico,Música,210.0,3
TRX03622,2025-05-04,CUST435,Moletom BTS Tour,Vestuário,150.0,1
TRX03623,2025-07-14,CUST208,Álbum Sabrina Carpenter,Música,180.0,3
TRX03624,2025-02-10,CUST354,Álbum Sabrina Carpenter,Música,180.0,1
TRX03625,2025-02-15,CUST227,Moletom BTS Tour,Vestuário,150.0,2
TRX03626,2025-02-18,CUST108,Livro Ordem Paranormal: Hextombe,Livros,75.0,3
TRX03627,2025-09-30,CUST208,Mousepad Genshin Impact,Acessórios Gamer,45.0,4
TRX03628,2025-12-31,CUST451,Pelúcia Freddy Fazbear,Brinquedos,120.5,1
TRX03629,2025-12-14,CUST152,Vinil de Blues Clássico,Música,210.0,1
TRX03630,2025-04-27,CUST301,Moletom BTS Tour,Vestuário,150.0,2
TRX03631,2025-09-19,CUST211,Camiseta Rick and Morty,Vestuário,60.0,2
TRX03632,2025-03-14,CUST009,Box Anne with an E (DVD),Entretenimento,99.9,1
TRX03633,2025-06-19,CUST198,Camiseta Rick and Morty,Vestuário,60.0,3
TRX03634,2025-10-12,CUST206,Moletom BTS Tour,Vestuário,150.0,3
TRX03635,2025-03-04,CUST191,Livro Ordem Paranormal: Hextombe,Livros,75.0,2
TRX03636,2025-09-29,CUST148,Vinil de Blues Clássico,Música,210.0,3
TRX03637,2025-08-11,CUST430,Moletom BTS Tour,Vestuário,150.0,3
TRX03638,2025-10-04,CUST340,Álbum Sabrina Carpenter,Música,180.0,3
